,vid,name,game,date created,title,duration of broadcast,views
446,103953957,playhearthstone,Hearthstone: Heroes of Warcraft,2016-11-28T17:51:05Z,Mean Streets of Gadgetzan Live Stream!,4986,111720
447,102088950,playhearthstone,Hearthstone: Heroes of Warcraft,2016-11-19T19:30:24Z,"Collegiate Hearthstone - $50,000 in Scholarship Prizing -  Regional Semifinals",24259,6641
448,101318642,playhearthstone,Hearthstone: Heroes of Warcraft,2016-11-16T00:18:39Z,"Collegiate Hearthstone - $50,000 in Scholarship Prizing -  Regional Semifinals",18702,2583
449,101129236,playhearthstone,Hearthstone: Heroes of Warcraft,2016-11-15T00:30:00Z,"Collegiate Hearthstone - $50,000 in Scholarship Prizing -  Regional Semifinals",16922,1767
450,99926815,playhearthstone,Hearthstone: Heroes of Warcraft,2016-11-09T00:32:22Z,"Collegiate Hearthstone - $50,000 in Scholarship Prizing -  Week 5",15362,2725
451,99737910,playhearthstone,Hearthstone: Heroes of Warcraft,2016-11-08T00:38:58Z,"Collegiate Hearthstone - $50,000 in Scholarship Prizing -  Week 5",16214,2750
452,99218488,playhearthstone,Hearthstone: Heroes of Warcraft,2016-11-05T17:24:26Z,Hearthstone World Championship - Semifinals,17556,39800
453,98981619,playhearthstone,Hearthstone: Heroes of Warcraft,2016-11-04T17:37:36Z,Hearthstone World Championship - Quarterfinals,36214,61419
454,98014237,playhearthstone,Hearthstone: Heroes of Warcraft,2016-10-30T15:02:47Z,Hearthstone World Championship - Group Stage - Day 5,23845,31929
455,97806961,playhearthstone,Hearthstone: Heroes of Warcraft,2016-10-29T15:05:19Z,Hearthstone World Championship - Group Stage - Day 4,28367,32170
456,97628384,playhearthstone,Hearthstone: Heroes of Warcraft,2016-10-28T18:17:09Z,Hearthstone World Championship - Group Stage - Day 3,27603,26952
457,97477623,playhearthstone,Hearthstone: Heroes of Warcraft,2016-10-27T21:05:19Z,Hearthstone World Championship - Group Stage - Day 2,8533,20125
458,97440808,playhearthstone,Hearthstone: Heroes of Warcraft,2016-10-27T17:17:08Z,Hearthstone World Championship - Group Stage - Day 2,17561,34189
459,97255459,playhearthstone,Hearthstone: Heroes of Warcraft,2016-10-26T15:32:21Z,Hearthstone World Championship - Group Stage - Day 1,26817,61860
460,97156573,playhearthstone,Hearthstone: Heroes of Warcraft,2016-10-25T23:35:25Z,"Tespa Collegiate Hearthstone - $50,000 In Scholarships - Group Stage Week 4",15891,4607
461,96978811,playhearthstone,Hearthstone: Heroes of Warcraft,2016-10-24T23:19:13Z,"Tespa Collegiate Hearthstone - $50,000 In Scholarships - Group Stage Week 4",18113,6112
462,95789707,playhearthstone,Hearthstone: Heroes of Warcraft,2016-10-18T23:14:57Z,Tespa Collegiate Hearthstone - Group Stage Week 3 with StrifeCro & Admirable,19471,10369
463,95604991,playhearthstone,Hearthstone: Heroes of Warcraft,2016-10-18T00:03:15Z,Tespa Collegiate Hearthstone - Group Stage Week 3,14476,4559
464,95102738,playhearthstone,Hearthstone: Heroes of Warcraft,2016-10-15T15:15:25Z,#HCT Americas Last Call Invitational,35412,31770
465,94044541,playhearthstone,Hearthstone: Heroes of Warcraft,2016-10-10T02:15:24Z,#HCT Asia-Pacific Last Call Invitational,35849,14962
466,93690011,playhearthstone,Hearthstone: Heroes of Warcraft,2016-10-08T11:52:16Z,#HCT Europe Last Call Invitational,35462,27329
467,92532949,playhearthstone,Hearthstone: Heroes of Warcraft,2016-10-02T03:00:55Z,#HCT Asia-Pacific Summer Championship - Quarterfinals,19458,10803
468,92327769,playhearthstone,Hearthstone: Heroes of Warcraft,2016-10-01T03:00:39Z,#HCT Asia-Pacific Summer Championship - Quarterfinals,24775,11645
469,91328311,playhearthstone,Hearthstone: Heroes of Warcraft,2016-09-25T15:00:35Z,#HCT Europe Summer Championship — Day 2,18299,15785
470,91127659,playhearthstone,Hearthstone: Heroes of Warcraft,2016-09-24T15:01:05Z,#HCT Europe Summer Championship,27304,36335
471,90065644,playhearthstone,Hearthstone: Heroes of Warcraft,2016-09-18T15:55:47Z,#HCT Americas Summer Championship Quarterfinals!,14200,15037
472,90057021,playhearthstone,Hearthstone: Heroes of Warcraft,2016-09-18T15:01:05Z,#HCT Americas Summer Championship Quarterfinals!,2708,1131
473,89912771,playhearthstone,Hearthstone: Heroes of Warcraft,2016-09-17T20:16:44Z,#HCT Americas Summer Championship Quarterfinals!,6872,4719
474,89854907,playhearthstone,Hearthstone: Heroes of Warcraft,2016-09-17T15:00:35Z,#HCT Americas Summer Championship Quarterfinals!,17412,8577
475,88745595,playhearthstone,Hearthstone: Heroes of Warcraft,2016-09-11T05:31:58Z,#HCT Japan Summer Preliminary Semi & Finals,20296,3318
476,88537436,playhearthstone,Hearthstone: Heroes of Warcraft,2016-09-10T04:01:17Z,#HCT Japan Summer Preliminary Day 1,29731,2458
477,88213280,playhearthstone,Hearthstone: Heroes of Warcraft,2016-09-08T08:49:14Z,#HCT Australia & New Zealand Season 3 Preliminary Finals,17021,2777
478,85895933,playhearthstone,Hearthstone: Heroes of Warcraft,2016-08-27T00:53:39Z,#HCT Australia & New Zealand Season 3 Preliminary Finals,31491,6309
479,85790023,playhearthstone,Hearthstone: Heroes of Warcraft,2016-08-26T13:54:36Z,Masters Korea season 6 finals Flurry vs Ghost,9230,2105
480,84892478,playhearthstone,Hearthstone: Heroes of Warcraft,2016-08-21T16:00:36Z,#HCT Americas Summer Preliminary,37335,24185
481,84699212,playhearthstone,Hearthstone: Heroes of Warcraft,2016-08-20T16:34:01Z,#HCT Americas Summer Preliminary,33393,19002
482,83907643,playhearthstone,Hearthstone: Heroes of Warcraft,2016-08-16T08:48:19Z,#HCT - Europe Summer Preliminary Day 2,5616,3763
483,83723178,playhearthstone,Hearthstone: Heroes of Warcraft,2016-08-15T08:45:49Z,#HCT - Europe Summer Preliminary Day 2,6077,3903
484,83551423,playhearthstone,Hearthstone: Heroes of Warcraft,2016-08-14T11:24:12Z,#HCT - Europe Summer Preliminary Day 2,32985,15604
485,83360523,playhearthstone,Hearthstone: Heroes of Warcraft,2016-08-13T11:16:03Z,#HCT - Europe Summer Preliminary Day 1,36406,42641
486,82588360,playhearthstone,Hearthstone: Heroes of Warcraft,2016-08-09T08:46:39Z,OGN Hearthstone Masters,8835,3340
487,82232380,playhearthstone,Hearthstone: Heroes of Warcraft,2016-08-07T08:47:39Z,OGN Hearthstone Masters,11088,5741
488,81317044,playhearthstone,Hearthstone: Heroes of Warcraft,2016-08-02T08:50:11Z,[LIVE] OGN Masters Season 6,7905,7057
489,80956892,playhearthstone,Hearthstone: Heroes of Warcraft,2016-07-31T09:04:22Z,OGN Hearthstone Masters,9520,3039
490,80582512,playhearthstone,Hearthstone: Heroes of Warcraft,2016-07-29T05:38:51Z,Special Hearthstone Announcement at ChinaJoy,3390,82577
491,80061320,playhearthstone,Hearthstone: Heroes of Warcraft,2016-07-26T08:48:24Z,Grand Finals - #HCT Americas Spring Championship,8663,6462
492,79718369,playhearthstone,Hearthstone: Heroes of Warcraft,2016-07-24T08:48:07Z,Grand Finals - #HCT Americas Spring Championship,9234,2413
493,78852580,playhearthstone,Hearthstone: Heroes of Warcraft,2016-07-19T08:50:13Z,Grand Finals - #HCT Americas Spring Championship,8304,2869
494,78505263,playhearthstone,Hearthstone: Heroes of Warcraft,2016-07-17T08:47:56Z,Grand Finals - #HCT Americas Spring Championship,8592,2676
495,74648637,playhearthstone,Hearthstone: Heroes of Warcraft,2016-06-26T15:00:49Z,#HCT Americas Spring Championship - Day 2,20351,19834
496,74453243,playhearthstone,Hearthstone: Heroes of Warcraft,2016-06-25T15:00:53Z,Quarterfinals - #HCT Americas Spring Championship,22109,17805
497,73256017,playhearthstone,Hearthstone: Heroes of Warcraft,2016-06-19T03:00:35Z,#HCT Asia-Pacific Spring Championship - Day 2,16300,10861
498,73063068,playhearthstone,Hearthstone: Heroes of Warcraft,2016-06-18T03:00:35Z, #HCT Asia-Pacific Spring Championship - Day 1,23411,8881
499,72033263,playhearthstone,Hearthstone: Heroes of Warcraft,2016-06-12T15:02:37Z,#HCT Europe Spring Championship - Day 2,16648,30775
500,71833723,playhearthstone,Hearthstone: Heroes of Warcraft,2016-06-11T15:00:34Z,#HCT Europe Spring Championship - Day 1,25364,27639
501,71042822,playhearthstone,Hearthstone: Heroes of Warcraft,2016-06-07T08:52:22Z,Korea Preliminary day 1,16452,9538
502,70849302,playhearthstone,Hearthstone: Heroes of Warcraft,2016-06-06T07:52:56Z,Japan Preliminary day 2,17485,2228
503,70633733,playhearthstone,Hearthstone: Heroes of Warcraft,2016-06-05T05:07:47Z,Japan Preliminary day 2,15127,2373
504,69083193,playhearthstone,Hearthstone: Heroes of Warcraft,2016-05-28T09:53:05Z,OGN Masters Korea - semi finals,9172,3452
505,68298205,playhearthstone,Hearthstone: Heroes of Warcraft,2016-05-24T08:44:37Z,OGN Masters Korea - semi finals,7558,4619
506,67963099,playhearthstone,Hearthstone: Heroes of Warcraft,2016-05-22T16:27:27Z,#HCT -  Americas Spring Preliminary Day 2,31777,57525
507,67846889,playhearthstone,Hearthstone: Heroes of Warcraft,2016-05-22T00:51:29Z,#HCT - Australia/New Zealand Spring Preliminary,20267,12132
508,67752691,playhearthstone,Hearthstone: Heroes of Warcraft,2016-05-21T16:16:21Z,#HCT - Americas Spring Preliminary Day 1,30290,20067
509,66941201,playhearthstone,Hearthstone: Heroes of Warcraft,2016-05-17T08:47:30Z,#HCT - Europe Spring Preliminary Day 2,8080,6318
510,66570464,playhearthstone,Hearthstone: Heroes of Warcraft,2016-05-15T11:29:04Z,#HCT - Europe Spring Preliminary Day 2,37264,35726
511,66357384,playhearthstone,Hearthstone: Heroes of Warcraft,2016-05-14T11:18:40Z,#HCT - Europe Spring Preliminary Day 1,36049,25113
512,65610893,playhearthstone,Hearthstone: Heroes of Warcraft,2016-05-10T08:46:54Z,Seoul Cup Hearthstone World Invitational,7888,4075
513,65257684,playhearthstone,Hearthstone: Heroes of Warcraft,2016-05-08T08:50:00Z,Seoul Cup Hearthstone World Invitational,10250,2231
514,63862210,playhearthstone,Hearthstone: Heroes of Warcraft,2016-05-01T04:50:29Z,Seoul Cup Hearthstone World Invitational,14853,12674
515,63662992,playhearthstone,Hearthstone: Heroes of Warcraft,2016-04-30T07:18:37Z,Seoul Cup Hearthstone World Invitational,21122,107757
516,61958673,playhearthstone,Hearthstone: Heroes of Warcraft,2016-04-21T16:56:05Z,Whispers of the Old Gods Livestream,4634,154462
517,56906066,playhearthstone,Hearthstone: Heroes of Warcraft,2016-03-27T03:30:13Z,Hearthstone Asia-Pacific Winter Championship - Day 2,24622,21724
518,56688039,playhearthstone,Hearthstone: Heroes of Warcraft,2016-03-26T03:31:39Z,Hearthstone Asia-Pacific Winter Championship - Day 2,22153,16124
519,56469765,playhearthstone,Hearthstone: Heroes of Warcraft,2016-03-25T03:31:58Z,Hearthstone Asia-Pacific Winter Championship - Day 1,21232,17093
520,55551733,playhearthstone,Hearthstone: Heroes of Warcraft,2016-03-20T12:30:25Z,Hearthstone Europe Winter Championship - Day 3,23098,27858
521,55335527,playhearthstone,Hearthstone: Heroes of Warcraft,2016-03-19T12:38:14Z,Hearthstone Europe Winter Championship - Day 2,18801,10066
522,55126897,playhearthstone,Hearthstone: Heroes of Warcraft,2016-03-18T12:29:49Z,Hearthstone Europe Winter Championship - Day 1,22614,16763
523,54219943,playhearthstone,Hearthstone: Heroes of Warcraft,2016-03-13T16:30:47Z,Hearthstone Americas Winter Championship - Day 3,24831,26919
524,54129398,playhearthstone,Hearthstone: Heroes of Warcraft,2016-03-13T04:26:15Z,Japan Winter Preliminaries - Day 2,26547,3894
525,54116103,playhearthstone,Hearthstone: Heroes of Warcraft,2016-03-13T03:03:56Z,Japan Winter Preliminaries - Day 2,4777,674
526,54001475,playhearthstone,Hearthstone: Heroes of Warcraft,2016-03-12T17:24:33Z,Hearthstone Americas Winter Championship - Day 2,21057,15273
527,53775935,playhearthstone,Hearthstone: Heroes of Warcraft,2016-03-11T17:43:35Z,Hearthstone Americas Winter Championship - Day 1,23083,39154
528,52617363,playhearthstone,Hearthstone: Heroes of Warcraft,2016-03-05T23:58:08Z,#HCT - Australia/NZ Winter Preliminary,28522,8962
529,48699390,playhearthstone,Hearthstone: Heroes of Warcraft,2016-02-21T17:39:42Z,Hearthstone Championship Tour - Americas Winter Preliminary Day 2,32279,15080
530,48493242,playhearthstone,Hearthstone: Heroes of Warcraft,2016-02-21T06:12:18Z,Hearthstone Championship Tour - SEA Winter Preliminary,26272,4618
531,48222460,playhearthstone,Hearthstone: Heroes of Warcraft,2016-02-20T17:39:57Z,Hearthstone Championship Tour - Americas Winter Preliminary Day 1,30332,7829
532,44986669,playhearthstone,Hearthstone: Heroes of Warcraft,2016-02-14T12:43:39Z,Hearthstone Championship Tour - Europe Winter Preliminary,32468,7917
533,44496319,playhearthstone,Hearthstone: Heroes of Warcraft,2016-02-13T12:46:41Z,Hearthstone Championship Tour - Europe Winter Preliminary,28156,6760
534,27192446,playhearthstone,Hearthstone: Heroes of Warcraft,2015-11-22T21:27:38Z,Collegiate Hearthstone Championship - Regional Finals,28692,4403
535,25141150,playhearthstone,Hearthstone: Heroes of Warcraft,2015-11-11T01:12:40Z,Collegiate Hearthstone Championship - Week 7,13956,1536
536,24945898,playhearthstone,Hearthstone: Heroes of Warcraft,2015-11-10T00:32:33Z,Collegiate Hearthstone Championship - Week 7,13855,1158
537,24516745,playhearthstone,Hearthstone: Heroes of Warcraft,2015-11-07T18:03:37Z,Hearthstone World Championship: Final day,19095,41067
538,24307360,playhearthstone,Hearthstone: Heroes of Warcraft,2015-11-06T18:20:19Z,Hearthstone World Championship: Quarter-finals,37023,24005
539,23871403,playhearthstone,Hearthstone: Heroes of Warcraft,2015-11-04T00:22:27Z,Collegiate Hearthstone Championship - Week 6,11425,2713
540,23743921,playhearthstone,Hearthstone: Heroes of Warcraft,2015-11-03T03:16:44Z,Collegiate Hearthstone Championship - Week 6,6999,1609
541,23725840,playhearthstone,Hearthstone: Heroes of Warcraft,2015-11-03T01:01:16Z,Collegiate Hearthstone Championship - Week 6,8155,1152
542,23332293,playhearthstone,Hearthstone: Heroes of Warcraft,2015-10-31T15:29:02Z,HS World Championship: Group Stage,17637,19074
543,23163891,playhearthstone,Hearthstone: Heroes of Warcraft,2015-10-30T15:33:53Z,HS World Championship: Group Stage,16436,9561
544,23008868,playhearthstone,Hearthstone: Heroes of Warcraft,2015-10-29T15:25:43Z,HS World Championship: Group Stage,31954,14984
545,22858450,playhearthstone,Hearthstone: Heroes of Warcraft,2015-10-28T15:46:42Z,HS World Championship: Group Stage,16018,19664
546,21643972,playhearthstone,Hearthstone: Heroes of Warcraft,2015-10-20T23:52:16Z,Collegiate Hearthstone Championship - Week 4,12046,3041
547,21496041,playhearthstone,Hearthstone: Heroes of Warcraft,2015-10-19T23:41:07Z,Collegiate Hearthstone Championship - Week 4,13618,1266
548,20574641,playhearthstone,Hearthstone: Heroes of Warcraft,2015-10-13T23:30:36Z,Collegiate Hearthstone Championship - Week 3,14471,3359
549,20424066,playhearthstone,Hearthstone: Heroes of Warcraft,2015-10-12T23:40:32Z,Collegiate Hearthstone Championship - Week 3,13869,1699
550,20215586,playhearthstone,Hearthstone: Heroes of Warcraft,2015-10-11T16:30:26Z,Hearthstone Americas Championship - Day 2,27752,18180
551,20043890,playhearthstone,Hearthstone: Heroes of Warcraft,2015-10-10T16:30:25Z,Hearthstone Americas Championship - Day 1,24384,22288
552,19458206,playhearthstone,Hearthstone: Heroes of Warcraft,2015-10-06T23:30:57Z,Collegiate Hearthstone Championship - Week 2,17688,2063
553,19317405,playhearthstone,Hearthstone: Heroes of Warcraft,2015-10-06T00:05:45Z,Collegiate Hearthstone Championship - Week 2,14150,1297
554,19082325,playhearthstone,Hearthstone: Heroes of Warcraft,2015-10-04T11:18:47Z,Hearthstone European Championship 2015 - Finals,4859,8718
555,18961850,playhearthstone,Hearthstone: Heroes of Warcraft,2015-10-03T18:10:29Z,Hearthstone European Championship 2015 - Day 1,5900,4233
556,18928106,playhearthstone,Hearthstone: Heroes of Warcraft,2015-10-03T13:57:45Z,Hearthstone European Championship 2015 - Day 1,15149,2573
557,18906167,playhearthstone,Hearthstone: Heroes of Warcraft,2015-10-03T09:45:01Z,Hearthstone European Championship 2015 - Day 1,15148,2364
558,18740162,playhearthstone,Hearthstone: Heroes of Warcraft,2015-10-02T07:18:54Z,Asia-Pacific Championship: Day 2,17536,1368
559,18585822,playhearthstone,Hearthstone: Heroes of Warcraft,2015-10-01T04:08:46Z,Asia-Pacific Championship: Day 1,28076,1796
560,18399919,playhearthstone,Hearthstone: Heroes of Warcraft,2015-09-29T23:30:38Z,Collegiate Hearthstone Championship: Week 1,10184,822
561,18252296,playhearthstone,Hearthstone: Heroes of Warcraft,2015-09-28T23:31:12Z,Collegiate Hearthstone Championship: UT Austin vs UNC Chapel Hill,10987,1544
562,16991340,playhearthstone,Hearthstone: Heroes of Warcraft,2015-09-20T21:06:26Z,Road to BlizzCon - NA Qualifier Tournament Finals,24237,12367
563,16925278,playhearthstone,Hearthstone: Heroes of Warcraft,2015-09-20T13:04:21Z,Road to BlizzCon - European Qualifier,28840,3845
564,16883684,playhearthstone,Hearthstone: Heroes of Warcraft,2015-09-20T04:37:43Z,Road to BlizzCon - Southeast Asia Finals #HWCSEA,29429,3783
565,16813389,playhearthstone,Hearthstone: Heroes of Warcraft,2015-09-19T19:46:30Z,Road to BlizzCon - NA Qualifier Tournament Top 8,27853,7032
566,16746106,playhearthstone,Hearthstone: Heroes of Warcraft,2015-09-19T10:41:01Z,Road to BlizzCon - European Qualifier,32579,1524
567,16636509,playhearthstone,Hearthstone: Heroes of Warcraft,2015-09-18T18:43:52Z,Hearthstone World Championship KR Qualifiers  Sept 18th 5 A.M PDT,27317,2155
568,16588913,playhearthstone,Hearthstone: Heroes of Warcraft,2015-09-18T11:48:32Z,Hearthstone World Championship KR Qualifiers  Sept 18th 5 A.M PDT,7308,664
569,16514360,playhearthstone,Hearthstone: Heroes of Warcraft,2015-09-17T22:04:44Z,Hearthstone World Championship NA Qualifiers Day 6 ,15894,5242
570,16485679,playhearthstone,Hearthstone: Heroes of Warcraft,2015-09-17T18:32:35Z,Hearthstone World Championship NA Qualifiers Day 6 ,8736,3272
571,16281763,playhearthstone,Hearthstone: Heroes of Warcraft,2015-09-16T08:49:25Z,Korea Championship Qualifier -  September 16th 2AM PDT,11514,451
572,15974226,playhearthstone,Hearthstone: Heroes of Warcraft,2015-09-14T09:10:42Z,Korea Championship Qualifier -  September 14th 6PM KST,10972,509
573,15769119,playhearthstone,Hearthstone: Heroes of Warcraft,2015-09-13T01:51:08Z,North America Championship Qualifier - September 12th 12PM PDT,13682,1284
574,15583324,playhearthstone,Hearthstone: Heroes of Warcraft,2015-09-12T00:47:39Z,Australia & New Zealand Championship Finals Day 1 - Saturday September 12th 11AM AEST,22192,653
575,14588414,playhearthstone,Hearthstone: Heroes of Warcraft,2015-09-05T18:33:20Z,North American Last Call Qualifier,32075,21512
576,13410463,playhearthstone,Hearthstone: Heroes of Warcraft,2015-08-29T15:08:35Z,European Fireside Gathering Championship with Gnimsh and Savjz,10347,7758
577,13401565,playhearthstone,Hearthstone: Heroes of Warcraft,2015-08-29T13:57:14Z,SEA Fireside Gathering Finals,3930,1091
578,13368258,playhearthstone,Hearthstone: Heroes of Warcraft,2015-08-29T07:02:14Z,SEA Fireside Gathering Finals,13982,1026
579,13361304,playhearthstone,Hearthstone: Heroes of Warcraft,2015-08-29T05:41:36Z,SEA Fireside Gathering Finals,4501,256
580,12224720,playhearthstone,Hearthstone: Heroes of Warcraft,2015-08-22T16:31:27Z,NA Fireside Gathering Championship Finals!,12729,2990
581,11202474,playhearthstone,Hearthstone: Heroes of Warcraft,2015-08-16T13:51:54Z,EU Fireside Gathering Championship,32670,2311
582,11040723,playhearthstone,Hearthstone: Heroes of Warcraft,2015-08-15T14:11:42Z,EU Fireside Gathering Championship,24738,1159
583,10964790,playhearthstone,Hearthstone: Heroes of Warcraft,2015-08-15T01:11:04Z,ANZ Fireside Gathering Championship Finals,14637,1926
584,10896175,playhearthstone,Hearthstone: Heroes of Warcraft,2015-08-14T17:07:43Z,The Grand Tournament Live Stream,4147,29277
585,10170656,playhearthstone,Hearthstone: Heroes of Warcraft,2015-08-08T18:32:12Z,Fireside Gathering Championship - NA Online Qualifier,28132,4857
586,8259156,playhearthstone,Hearthstone: Heroes of Warcraft,2015-07-22T22:23:36Z,Special Hearthstone Announcement at the Foundry,2707,47793
587,8253317,playhearthstone,Hearthstone: Heroes of Warcraft,2015-07-22T21:00:54Z,Special Hearthstone Announcement at the Foundry,3538,40854
588,30475933,playhearthstone,Hearthstone: Heroes of Warcraft,2015-03-30T17:18:18Z,Collegiate Hearthstone Championship - Regional Finals,5178,23042
589,30475984,playhearthstone,Hearthstone: Heroes of Warcraft,2014-11-08T17:09:49Z,Collegiate Hearthstone Championship - Regional Finals,47182,16000
590,30476170,playhearthstone,Hearthstone: Heroes of Warcraft,2014-11-03T18:27:01Z,Collegiate Hearthstone Championship - Regional Finals,36154,28106
591,30476176,playhearthstone,Hearthstone: Heroes of Warcraft,2014-11-02T19:00:08Z,Collegiate Hearthstone Championship - Regional Finals,34863,17730
592,30475911,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-06T23:14:13Z,Collegiate Hearthstone Championship - Regional Finals,3837,14795
593,30475937,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-06T14:04:16Z,Collegiate Hearthstone Championship - Regional Finals,32821,21212
594,30476113,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-05T14:24:50Z,Collegiate Hearthstone Championship - Regional Finals,32200,17521
595,47584569,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T22:40:24Z,BlizzCon Qualifier Match #4 - 2014 European Championship,4606,4254
596,47584583,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T22:18:35Z,BlizzCon Qualifier Match #2 - 2014 European Championship,4375,3448
597,47585293,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T22:07:44Z,BlizzCon Qualifier Match #1 - 2014 European Championship,3548,3037
598,47585374,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T21:56:28Z,Group D - Match #5 - 2014 European Championship,4390,773
599,47585624,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T21:15:58Z,Group D - Match #3 - 2014 European Championship,4896,576
600,47586207,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T20:46:55Z,Group C - Match #5 - 2014 European Championship,7504,464
601,47586248,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T20:31:38Z,Group C - Match #4 - 2014 European Championship,4783,394
602,47586556,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T20:12:41Z,Group C - Match #3 - 2014 European Championship,4448,235
603,47586443,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T20:10:04Z,Group B - Match #5 - 2014 European Championship,3733,140
604,47586622,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T20:02:36Z,Group B - Match #4 - 2014 European Championship,5668,136
605,47587051,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T19:49:29Z,Group B - Match #3 - 2014 European Championship,5941,193
606,47587086,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T19:08:56Z,Group A - Match #5 - 2014 European Championship,3701,156
607,47587573,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T18:59:29Z,Group A - Match #4 - 2014 European Championship,3274,167
608,47587704,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T18:55:32Z,Group A - Match #3 - 2014 European Championship,4104,151
609,47587868,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T18:29:36Z,Group D - Match #2 - 2014 European Championship,2759,247
610,47587991,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T18:19:45Z,Group C - Match #2 - 2014 European Championship,4279,168
611,47588048,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T18:05:21Z,Group C - Match #1 - 2014 European Championship,4422,164
612,47589006,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T17:58:29Z,Group B - Match #2 - 2014 European Championship,6376,152
613,47598845,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-02T01:04:12Z,Group B - Match #1 - 2014 European Championship,5108,297
614,47600547,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-01T22:33:18Z,Group A - Match #2 - 2014 European Championship,3749,420
615,47602690,playhearthstone,Hearthstone: Heroes of Warcraft,2014-10-01T20:37:10Z,Group A - Match #1 - 2014 European Championship,3475,600
616,30476021,playhearthstone,Hearthstone: Heroes of Warcraft,2014-09-27T12:42:56Z,Collegiate Hearthstone Championship - Regional Finals,18356,30274
617,30476296,playhearthstone,Hearthstone: Heroes of Warcraft,2014-09-26T10:04:24Z,Collegiate Hearthstone Championship - Regional Finals,64290,26893
618,47705252,playhearthstone,Hearthstone: Heroes of Warcraft,2014-09-25T17:53:15Z,Europe Qualifier Phase 2 Day 1,38560,23470
619,30476207,playhearthstone,Hearthstone: Heroes of Warcraft,2014-09-24T12:18:01Z,Collegiate Hearthstone Championship - Regional Finals,40381,32940
620,43257626,playhearthstone,Hearthstone: Heroes of Warcraft,2014-09-16T00:25:57Z,Americas Qualifier Phase 1 Day 3,15807,19297
621,43257672,playhearthstone,Hearthstone: Heroes of Warcraft,2014-09-16T00:25:12Z,Americas Qualifier Phase 1 Day 2,17410,4641
622,43258060,playhearthstone,Hearthstone: Heroes of Warcraft,2014-09-16T00:20:23Z,Americas Qualifier Phase 1 Day 1 Part 1,16391,15803
623,30475935,playhearthstone,Hearthstone: Heroes of Warcraft,2014-09-14T00:18:07Z,Collegiate Hearthstone Championship - Regional Finals,17038,6870
624,30475991,playhearthstone,Hearthstone: Heroes of Warcraft,2014-09-13T00:02:56Z,Collegiate Hearthstone Championship - Regional Finals,18977,4909
625,30475980,playhearthstone,Hearthstone: Heroes of Warcraft,2014-09-12T02:33:34Z,Collegiate Hearthstone Championship - Regional Finals,16529,3864
626,30475946,playhearthstone,Hearthstone: Heroes of Warcraft,2014-09-12T00:29:17Z,Collegiate Hearthstone Championship - Regional Finals,7462,1984
627,43322433,playhearthstone,Hearthstone: Heroes of Warcraft,2014-09-09T18:50:11Z,Hearthstone Last Call Day 2 - Americas Region,9125,6463
628,43322972,playhearthstone,Hearthstone: Heroes of Warcraft,2014-09-09T18:45:42Z,Hearthstone Last Call Day 1 - Americas Region,15703,14403
629,30475971,playhearthstone,Hearthstone: Heroes of Warcraft,2014-09-08T00:28:46Z,Collegiate Hearthstone Championship - Regional Finals,9908,2225
630,30475975,playhearthstone,Hearthstone: Heroes of Warcraft,2014-09-07T00:30:39Z,Collegiate Hearthstone Championship - Regional Finals,16537,3641
631,50128803,playhearthstone,Hearthstone: Heroes of Warcraft,2013-07-26T19:16:25Z,The Arena - Honing Hearthstone's Heroes,3554,62118
632,38125070,playhearthstone,Hearthstone: Heroes of Warcraft,2013-07-26T17:11:18Z,Hearthstone: Heroes of Warcraft - Official Channel,4734,8947
633,40790944,playhearthstone,Hearthstone: Heroes of Warcraft,2013-06-27T23:21:04Z,Hearthstone: LIVE stream with CM Zeriyah! - June 27 2013,2934,48500
634,38125158,playhearthstone,Hearthstone: Heroes of Warcraft,2013-06-27T17:20:50Z,Hearthstone: LIVE stream with CM Zeriyah! - June 27 2013,3524,9399
635,50556653,playhearthstone,Hearthstone: Heroes of Warcraft,2013-05-09T18:25:05Z,LIVE Fireside Duel - #1 (No Intro),3710,81423
