,vid,name,game,date created,title,duration of broadcast,views
1143,50642720,riotgames,League of Legends,2013-04-22T22:00:35Z,VUL vs GGU - LCS 2013 NA Spring W10D2,1:03:52,194
1144,50642449,riotgames,League of Legends,2013-04-22T21:59:26Z,MRN vs CRS - LCS 2013 NA Spring W10D2,0:56:34,1466
1145,50642552,riotgames,League of Legends,2013-04-22T21:58:15Z,coL vs TSM - LCS 2013 NA Spring W10D2,0:45:42,756
1146,50642685,riotgames,League of Legends,2013-04-22T21:56:49Z,VUL vs MRN - LCS 2013 NA Spring W10D2,1:10:49,193
1147,50642506,riotgames,League of Legends,2013-04-22T21:46:18Z,CLG vs DIG - LCS 2013 NA Spring W10D1 (English),1:06:10,493
1148,50642729,riotgames,League of Legends,2013-04-22T21:44:38Z,CRS vs GGU - LCS 2013 NA Spring W10D1 (English),1:15:34,682
1149,50642533,riotgames,League of Legends,2013-04-22T21:40:26Z,CLG vs TSM - LCS 2013 NA Spring W10D1 (English) ,0:51:13,2035
1150,50642623,riotgames,League of Legends,2013-04-22T21:38:07Z,coL vs GGU - LCS 2013 NA Spring W10D1 (English) ,1:07:59,327
1151,38127051,riotgames,League of Legends,2013-04-21T17:48:18Z,LCS 2013 EU Spring W10D3 (EN) (3/3),3:58:06,33508
1152,38127041,riotgames,League of Legends,2013-04-21T16:51:54Z,LCS 2013 EU Spring W10D3 (EN) (2/3),0:55:58,11810
1153,38127058,riotgames,League of Legends,2013-04-21T12:14:13Z,LCS 2013 EU Spring W10D3 (EN) (1/3),4:33:11,16757
1154,38127054,riotgames,League of Legends,2013-04-20T11:59:42Z,LCS 2013 EU Spring W10D2 (English),7:19:36,37417
1155,38127072,riotgames,League of Legends,2013-04-19T19:27:45Z,LCS 2013 NA Spring W10D3 (English),9:42:53,123866
1156,38127122,riotgames,League of Legends,2013-04-19T11:58:36Z,LCS 2013 EU Spring W10D1 (English),7:26:57,42878
1157,38127101,riotgames,League of Legends,2013-04-18T20:10:32Z,LCS 2013 NA Spring W10D2 (English),6:57:14,44923
1158,50670277,riotgames,League of Legends,2013-04-17T23:42:21Z,MRN vs TSM - LCS 2013 NA Spring W10D1 (English),1:03:18,67364
1159,50670418,riotgames,League of Legends,2013-04-17T23:32:37Z,coL vs DIG - LCS 2013 Spring NA W10D1,1:05:37,22756
1160,38127119,riotgames,League of Legends,2013-04-17T19:31:46Z,LCS 2013 NA Spring W10D1 (English),7:56:46,63794
1161,50677210,riotgames,League of Legends,2013-04-16T18:44:15Z,GMB vs SK - LCS 2013 EU Spring W9D2 (English),1:09:01,13958
1162,50677292,riotgames,League of Legends,2013-04-16T18:14:43Z,GIA vs AAA (Part 1) - LCS 2013 EU Spring W9D2 (English),0:46:00,553
1163,50677616,riotgames,League of Legends,2013-04-16T18:13:55Z,FNC vs DB - LCS 2013 EU Spring W9D2 (English),0:56:02,1102
1164,50677179,riotgames,League of Legends,2013-04-16T18:12:18Z,GIA vs EG - LCS 2013 EU Spring W9D2 (English),1:08:50,1622
1165,38127121,riotgames,League of Legends,2013-04-14T19:43:48Z,LCS 2013 EU Spring W9D2 (English),1:16:57,13849
1166,38127190,riotgames,League of Legends,2013-04-14T16:05:58Z,LCS 2013 EU Spring W9D2 (English),3:22:41,11739
1167,50691890,riotgames,League of Legends,2013-04-14T00:38:10Z,AAA vs GMB - LCS 2013 EU Spring W9D1 (English),1:28:04,11399
1168,50691945,riotgames,League of Legends,2013-04-14T00:36:53Z,EG vs FNC - LCS 2013 EU Spring W9D1 (English),0:56:22,30848
1169,50691939,riotgames,League of Legends,2013-04-14T00:34:00Z,GMB vs DB - LCS 2013 EU Spring W9D1 (English),1:19:13,5069
1170,50691948,riotgames,League of Legends,2013-04-14T00:05:46Z,CRS vs TSM - LCS 2013 NA Spring W9D2 (English),1:05:06,16730
1171,50691987,riotgames,League of Legends,2013-04-14T00:04:04Z,GGU vs coL - LCS 2013 NA Spring W9D2 (English),0:54:55,1145
1172,50692052,riotgames,League of Legends,2013-04-14T00:02:59Z,CLG vs MRN - LCS 2013 NA Spring W9D2 (English),0:57:08,1962
1173,50691937,riotgames,League of Legends,2013-04-14T00:01:59Z,GGU vs DIG - LCS 2013 NA Spring W9D2 (English),1:04:06,1243
1174,38127144,riotgames,League of Legends,2013-04-13T15:55:14Z,LCS 2013 EU Spring W9D1 (English),4:57:52,30045
1175,50697885,riotgames,League of Legends,2013-04-12T23:48:40Z,GGU vs MRN - LCS 2013 NA Spring W9D1 (English),0:54:23,2191
1176,50697890,riotgames,League of Legends,2013-04-12T23:47:15Z,coL vs CRS - LCS 2013 NA Spring W9D1 (English),1:00:48,3098
1177,50697932,riotgames,League of Legends,2013-04-12T23:46:08Z,DIG vs CLG - LCS 2013 NA Spring W9D1 (English),1:02:07,10702
1178,50697931,riotgames,League of Legends,2013-04-12T23:44:16Z,CRS vs MRN - LCS 2013 NA Spring W9D1 (English),0:49:19,2344
1179,38127130,riotgames,League of Legends,2013-04-12T19:33:45Z,LCS 2013 NA Spring W9D2 (English),8:01:11,71994
1180,38127158,riotgames,League of Legends,2013-04-11T19:33:47Z,LCS 2013 NA Spring W9D1 (English),8:41:43,46335
1181,50722670,riotgames,League of Legends,2013-04-07T20:35:28Z,CW vs GMB - LCS 2013 EU Spring W8D2 (English) ,1:09:50,16805
1182,50722785,riotgames,League of Legends,2013-04-07T20:34:33Z,GIA vs SK - LCS 2013 EU Spring W8D2 (English) ,0:53:01,4217
1183,50722740,riotgames,League of Legends,2013-04-07T20:32:43Z,FNC vs AAA - LCS 2013 EU Spring W8D2 (English) ,0:55:48,3423
1184,50722912,riotgames,League of Legends,2013-04-07T20:29:02Z,DB vs EG - LCS 2013 EU Spring W8D2 (English) ,1:00:44,2563
1185,50722757,riotgames,League of Legends,2013-04-07T20:28:05Z,AAA vs GIA - LCS 2013 EU Spring W8D2 (English) ,1:03:46,1022
1186,50723018,riotgames,League of Legends,2013-04-07T20:26:13Z,DB vs CW - LCS 2013 EU Spring W8D2 (English) ,1:14:08,1205
1187,38127172,riotgames,League of Legends,2013-04-07T11:56:12Z,LCS 2013 EU Spring W8D2 (English) ,7:07:42,20939
1188,50728456,riotgames,League of Legends,2013-04-06T20:00:26Z,FNC vs GMB - LCS 2013 EU Spring W8D1 (English),1:08:59,24136
1189,50728280,riotgames,League of Legends,2013-04-06T19:59:07Z,SK vs EG - LCS 2013 EU Spring W8D1 (English),1:07:35,13549
1190,50728683,riotgames,League of Legends,2013-04-06T19:58:01Z,AAA vs DB - LCS 2013 EU Spring W8D1 (English),1:02:37,1569
1191,50728240,riotgames,League of Legends,2013-04-06T19:56:18Z,GIA vs CW - LCS 2013 EU Spring W8D1 (English),1:04:37,1676
1192,50728316,riotgames,League of Legends,2013-04-06T19:50:53Z,SK vs FNC - LCS 2013 EU Spring W8D1 (English),1:03:59,2794
1193,38127088,riotgames,League of Legends,2013-04-06T14:11:02Z,LCS 2013 EU Spring W8D1 (Part 3) (English) ,5:09:14,28410
1194,38127176,riotgames,League of Legends,2013-04-06T11:59:10Z,LCS 2013 EU Spring W8D1 (Part 1) (English),2:03:23,17750
1195,50731521,riotgames,League of Legends,2013-04-06T05:28:39Z,CRS vs VUL - LCS 2013 NA Spring W8D2 (English),1:15:51,6240
1196,50731912,riotgames,League of Legends,2013-04-06T02:04:29Z,MRN vs GGU - LCS 2013 NA Spring W8D2 (English),0:48:31,2392
1197,50731840,riotgames,League of Legends,2013-04-06T02:03:11Z,VUL vs coL - LCS 2013 NA Spring W8D2 (English),1:09:54,3428
1198,50731871,riotgames,League of Legends,2013-04-06T02:00:54Z,TSM vs CRS - LCS 2013 NA Spring W8D2 (English),0:59:12,37508
1199,38127170,riotgames,League of Legends,2013-04-05T21:30:31Z,LCS 2013 NA Spring W8D2 (English),5:35:14,33523
1200,50736185,riotgames,League of Legends,2013-04-05T01:35:21Z,MRN vs coL - LCS 2013 NA Spring W8D1 (English),1:33:13,5150
1201,50736308,riotgames,League of Legends,2013-04-05T00:25:50Z,VUL vs TSM - LCS 2013 NA Spring W8D1 (English),0:50:48,14279
1202,50736469,riotgames,League of Legends,2013-04-04T23:27:58Z,GGU vs CRS - LCS 2013 NA Spring W8D1 (English),1:20:21,7869
1203,50737012,riotgames,League of Legends,2013-04-04T21:50:10Z,coL vs CLG - LCS 2013 NA Spring W8D1 (English),1:03:45,30409
1204,38127177,riotgames,League of Legends,2013-04-04T19:33:50Z,LCS 2013 NA Spring W8D1 (English),6:32:27,43101
1205,50750272,riotgames,League of Legends,2013-04-01T21:20:16Z,VUL vs CRS - LCS 2013 NA Spring W7D2 (English),0:58:10,4084
1206,50750295,riotgames,League of Legends,2013-04-01T21:19:00Z,GGU vs TSM - LCS 2013 NA Spring W7D2 (English),1:00:06,3265
1207,50750256,riotgames,League of Legends,2013-04-01T21:17:42Z,CLG vs coL - LCS 2013 NA Spring W7D2 (English),1:01:54,1276
1208,50750447,riotgames,League of Legends,2013-04-01T21:11:49Z,MRN vs DIG - LCS 2013 NA Spring W7D2 (English),1:14:48,1231
1209,50750682,riotgames,League of Legends,2013-04-01T21:11:09Z,coL vs GGU - LCS 2013 NA Spring W7D2 (English),1:12:00,481
1210,50750460,riotgames,League of Legends,2013-04-01T21:10:07Z,MRN vs VUL - LCS 2013 NA Spring W7D2 (English),1:01:28,424
1211,50750483,riotgames,League of Legends,2013-04-01T20:45:07Z,TSM vs DIG - LCS 2013 NA Spring W7D1 (English),1:08:41,1972
1212,50750553,riotgames,League of Legends,2013-04-01T20:42:43Z,coL vs MRN - LCS 2013 NA Spring W7D1 (English),1:03:45,373
1213,50750486,riotgames,League of Legends,2013-04-01T20:41:56Z,GGU vs VUL - LCS 2013 NA Spring W7D1 (English),0:56:52,397
1214,50750436,riotgames,League of Legends,2013-04-01T20:40:42Z,CRS vs DIG - LCS 2013 NA Spring W7D1 (English),0:48:09,1432
1215,50750503,riotgames,League of Legends,2013-04-01T20:37:24Z,TSM vs CLG - LCS 2013 NA Spring W7D1 (English),0:56:13,1789
1216,38127204,riotgames,League of Legends,2013-03-31T19:32:00Z,LCS 2013 NA Spring W7D2 (English),7:32:59,37461
1217,38127187,riotgames,League of Legends,2013-03-30T19:31:59Z,LCS 2013 NA Spring W7D1 (English),7:59:31,76644
1218,38127217,riotgames,League of Legends,2013-03-30T16:33:46Z,LCS 2013 EU Spring W7D1 (Part 2) (English),2:57:33,10994
1219,38127206,riotgames,League of Legends,2013-03-30T13:11:53Z,LCS 2013 EU Spring W7D1 (Part 1) (English),3:20:57,13552
1220,50763296,riotgames,League of Legends,2013-03-29T22:06:40Z,DB vs GG - LCS 2013 EU Spring W6D2 (English),0:52:44,3453
1221,50763449,riotgames,League of Legends,2013-03-29T22:05:47Z,FNC vs GIA - LCS 2013 EU Spring W6D2 (English),1:06:42,1707
1222,50763386,riotgames,League of Legends,2013-03-29T22:04:56Z,CW vs EG - LCS 2013 EU Spring W6D2 (English),1:44:42,2133
1223,50763621,riotgames,League of Legends,2013-03-29T22:03:49Z,aAa vs SK - LCS 2013 EU Spring W6D2 (English),1:04:06,1053
1224,50763445,riotgames,League of Legends,2013-03-29T22:02:57Z,DB vs FNC - LCS 2013 EU Spring W6D2 (English),1:15:25,749
1225,50763602,riotgames,League of Legends,2013-03-29T22:02:08Z,aAa vs CW - LCS 2013 EU Spring W6D2 (English),1:01:22,467
1226,50763532,riotgames,League of Legends,2013-03-29T22:01:11Z,EG vs GIA - LCS 2013 EU Spring W6D2 (English),1:11:08,635
1227,50763639,riotgames,League of Legends,2013-03-29T21:47:47Z,GMB vs SK - LCS 2013 EU Spring W6D1 (English),1:18:55,1453
1228,50763811,riotgames,League of Legends,2013-03-29T21:47:02Z,GMB vs FNC - LCS 2013 EU Spring W6D1 (English),1:24:11,1183
1229,50763645,riotgames,League of Legends,2013-03-29T21:45:40Z,AAA vs EG - LCS 2013 EU Spring W6D1 (English),1:03:51,443
1230,50763561,riotgames,League of Legends,2013-03-29T21:44:38Z,SK vs GIA - LCS 2013 EU Spring W6D1 (English),1:31:48,441
1231,50780532,riotgames,League of Legends,2013-03-25T20:23:18Z,DIG vs coL - LCS 2013 NA Spring W6D2 (English),1:28:37,1408
1232,50780433,riotgames,League of Legends,2013-03-25T20:21:10Z,VUL vs CLG - LCS 2013 NA Spring W6D2 (English),1:26:52,1189
1233,50780605,riotgames,League of Legends,2013-03-25T20:19:51Z,MRN vs coL - LCS 2013 NA Spring W6D2 (English),0:53:46,571
1234,50780623,riotgames,League of Legends,2013-03-25T20:18:06Z,CLG vs TSM - LCS 2013 NA Spring W6D2 (English),0:54:13,3744
1235,50780630,riotgames,League of Legends,2013-03-25T19:36:56Z,TSM vs MRN - LCS 2013 NA Spring W6D1 (English),1:14:49,1090
1236,50780703,riotgames,League of Legends,2013-03-25T19:35:46Z,CLG vs DIG - LCS 2013 NA Spring W6D1 (English),1:04:55,1001
1237,50780760,riotgames,League of Legends,2013-03-25T19:34:17Z,TSM vs coL - LCS 2013 NA Spring W6D1 (English),1:16:13,1259
1238,50781229,riotgames,League of Legends,2013-03-25T19:32:44Z,DIG vs MRN - LCS 2013 NA Spring W6D1 (English),1:10:46,646
1239,38127215,riotgames,League of Legends,2013-03-24T09:55:23Z,LCS 2013 EU Spring W6D2 (English),11:29:36,58081
1240,38127231,riotgames,League of Legends,2013-03-23T10:03:08Z,LCS 2013 EU Spring W6D1 (English),11:01:03,58777
1241,38127160,riotgames,League of Legends,2013-03-22T21:35:17Z,LCS 2013 NA Spring W6D2 (English),5:57:33,30441
1242,38127233,riotgames,League of Legends,2013-03-21T19:50:09Z,LCS 2013 NA Spring W6D1 (English),5:45:53,52737
1243,38127214,riotgames,League of Legends,2013-03-17T20:14:53Z,LCS 2013 EU Spring W5_D2,1:37:06,12288
1244,38127248,riotgames,League of Legends,2013-03-17T19:28:58Z,LCS 2013 EU Spring W5_D2,0:45:24,2689
1245,38127261,riotgames,League of Legends,2013-03-17T17:27:31Z,LCS 2013 EU Spring W5_D2,1:16:31,3269
1246,38127207,riotgames,League of Legends,2013-03-17T15:44:09Z,LCS 2013 EU Spring W5_D2,1:37:39,2714
1247,38127275,riotgames,League of Legends,2013-03-17T14:23:59Z,LCS 2013 EU Spring W5_D2,1:17:42,3072
1248,38127296,riotgames,League of Legends,2013-03-17T13:24:26Z,LCS 2013 EU Spring W5_D2,0:54:31,3736
1249,38127337,riotgames,League of Legends,2013-03-16T14:27:41Z,LCS 2013 EU Spring W5D1,2:22:39,7177
1250,50856714,riotgames,League of Legends,2013-03-04T23:45:18Z,GMB vs AAA - LCS 2013 EU Spring W4D2 (English),1:06:54,5080
1251,50856825,riotgames,League of Legends,2013-03-04T23:44:15Z,SK vs CW - LCS 2013 EU Spring W4D2 (English),1:18:39,2557
1252,50856859,riotgames,League of Legends,2013-03-04T23:42:53Z,GIA vs DB - LCS 2013 EU Spring W4D2 (English),1:08:09,1189
1253,50856743,riotgames,League of Legends,2013-03-04T23:41:12Z,GMB vs FNC (Part 2) - LCS 2013 EU Spring W4D2 (English),0:47:34,3090
1254,50856627,riotgames,League of Legends,2013-03-04T23:31:59Z,FNC vs CW - LCS 2013 EU Spring W4D2 (English),1:07:52,1464
1255,50856776,riotgames,League of Legends,2013-03-04T23:28:41Z,CW vs AAA - LCS 2013 EU Spring W4D1 (English),1:02:11,676
1256,50856706,riotgames,League of Legends,2013-03-04T23:27:24Z,EG vs GMB - LCS 2013 EU Spring W4D1 (English),1:06:32,1506
1257,50856656,riotgames,League of Legends,2013-03-04T23:25:46Z,FNC vs DB - LCS 2013 EU Spring W4D1 (English),1:08:00,508
1258,50856730,riotgames,League of Legends,2013-03-04T23:24:22Z,GIA vs SK - LCS 2013 EU Spring W4D1 (English),1:09:10,502
1259,50856922,riotgames,League of Legends,2013-03-04T23:22:55Z,EG vs CW - LCS 2013 EU Spring W4D1 (English),1:11:16,971
1260,50856875,riotgames,League of Legends,2013-03-04T23:19:04Z,GIA vs FNC (Part 1) - LCS 2013 EU Spring W4D1 (English),0:50:20,364
1261,50856910,riotgames,League of Legends,2013-03-04T23:17:47Z,SK vs AAA - LCS 2013 EU Spring W4D1 (English),1:14:01,488
1262,50856645,riotgames,League of Legends,2013-03-04T23:16:30Z,GMB vs DB - LCS 2013 EU Spring W4D1 (English),1:11:33,791
1263,50857133,riotgames,League of Legends,2013-03-04T22:14:11Z,VUL vs GGU - LCS 2013 NA Spring W4D3 (English),1:19:39,512
1264,50856958,riotgames,League of Legends,2013-03-04T22:12:11Z,MRN vs DIG - LCS 2013 NA Spring W4D3 (English),0:52:41,907
1265,50856967,riotgames,League of Legends,2013-03-04T22:11:13Z,coL vs CLG - LCS 2013 NA Spring W4D3 (English),1:11:18,564
1266,50856938,riotgames,League of Legends,2013-03-04T22:10:11Z,TSM vs CRS - LCS 2013 NA Spring W4D3 (English),0:59:46,2353
1267,50857458,riotgames,League of Legends,2013-03-04T22:07:37Z,CLG vs CRS - LCS 2013 NA Spring W4D2 (English),1:08:50,1280
1268,50856960,riotgames,League of Legends,2013-03-04T22:05:02Z,GGU vs MRN - LCS 2013 NA Spring W4D2 (English),0:48:02,484
1269,50857007,riotgames,League of Legends,2013-03-04T22:02:09Z,TSM vs VUL - LCS 2013 NA Spring W4D2 (English),1:27:47,776
1270,38127364,riotgames,League of Legends,2013-03-03T21:34:25Z,LCS 2013 EU Spring W4D3 (English),1:31:18,15540
1271,38127372,riotgames,League of Legends,2013-03-03T15:56:29Z,LCS 2013 EU Spring W4D3 (English),4:55:35,19771
1272,38127382,riotgames,League of Legends,2013-03-02T19:28:53Z,LCS 2013 EU Spring W4D2 (Part 4) (English),4:39:55,22477
1273,38127310,riotgames,League of Legends,2013-03-02T18:29:07Z,LCS 2013 EU Spring W4D2 (Part 3) (English),0:56:58,9584
1274,38127378,riotgames,League of Legends,2013-03-02T15:58:19Z,LCS 2013 EU Spring W4D2 (Part 1) (English),2:15:13,16741
1275,38127379,riotgames,League of Legends,2013-03-02T00:33:59Z,LCS 2013 NA Spring W4D3 (English),5:58:43,33423
1276,38127468,riotgames,League of Legends,2013-03-01T13:55:45Z,LCS 2013 EU Spring W4D1 (Part 2) (English),6:28:40,26757
1277,38127395,riotgames,League of Legends,2013-03-01T10:28:44Z,LCS 2013 EU Spring W4D1 (Part 1) (English),3:24:20,18305
1278,38127391,riotgames,League of Legends,2013-02-28T20:30:39Z,LCS 2013 NA Spring W4D2 (English),5:35:59,43699
1279,48679051,riotgames,League of Legends,2013-02-28T07:15:20Z,MRN vs TSM - LCS 2013 NA Spring W4D1 (English),1:14:34,6931
1280,48678686,riotgames,League of Legends,2013-02-28T06:43:07Z,GGU vs DIG - LCS 2013 NA Spring W4D1 (English),0:48:44,1716
1281,48678624,riotgames,League of Legends,2013-02-28T06:41:58Z,VUL vs coL - LCS 2013 NA Spring W4D1 (English),0:52:25,1356
1282,48678544,riotgames,League of Legends,2013-02-28T06:40:42Z,DIG vs CRS - LCS 2013 NA Spring W4D1 (English),0:52:43,5976
1283,48678568,riotgames,League of Legends,2013-02-28T06:37:36Z,CLG vs MRN - LCS 2013 NA Spring W4D1 (English),1:06:12,2186
1284,48678630,riotgames,League of Legends,2013-02-28T06:36:09Z,DIG vs VUL - LCS 2013 NA Spring W4D1 (English),0:45:30,1064
1285,48678443,riotgames,League of Legends,2013-02-28T06:34:47Z,GGU vs TSM - LCS 2013 NA Spring W4D1 (English),0:54:45,1988
1286,48678493,riotgames,League of Legends,2013-02-28T06:32:26Z,GGU vs CLG - LCS 2013 NA Spring W4D1 (English),0:45:09,1094
1287,48678477,riotgames,League of Legends,2013-02-28T06:31:27Z,TSM vs coL - LCS 2013 NA Spring W4D1 (English),1:10:53,1734
1288,48678628,riotgames,League of Legends,2013-02-28T06:27:42Z,CLG vs VUL - LCS 2013 NA Spring W4D1 (English),0:52:04,1106
1289,38127388,riotgames,League of Legends,2013-02-27T21:23:54Z,LCS 2013 NA Spring W4D1 (English),10:18:54,62234
1290,38127401,riotgames,League of Legends,2013-02-27T18:50:45Z,LCS 2013 NA Spring W4D1 (English),2:13:59,14911
1291,48654489,riotgames,League of Legends,2013-02-25T19:22:19Z,GIA vs AAA - LCS 2013 EU Spring W3D2 (English),1:18:49,723
1292,48654079,riotgames,League of Legends,2013-02-25T19:20:45Z,DB vs CW - LCS 2013 EU Spring W3D2 (English),1:05:53,459
1293,48654186,riotgames,League of Legends,2013-02-25T19:19:17Z,FNC vs AAA - LCS 2013 EU Spring W3D2 (English),1:32:45,602
1294,48654022,riotgames,League of Legends,2013-02-25T19:17:47Z,DB vs GIA - LCS 2013 EU Spring W3D2 (English),1:18:14,354
1295,48654147,riotgames,League of Legends,2013-02-25T19:15:29Z,EG vs FNC - LCS 2013 EU Spring W3D1 (English),1:19:17,1536
1296,48653965,riotgames,League of Legends,2013-02-25T19:13:55Z,AAA vs CW - LCS 2013 EU Spring W3D1 (English),1:25:26,345
1297,48654068,riotgames,League of Legends,2013-02-25T19:12:53Z,GMB vs GIA - LCS 2013 EU Spring W3D1 (English),1:12:37,853
1298,48654117,riotgames,League of Legends,2013-02-25T19:11:52Z,CW vs FNC - LCS 2013 EU Spring W3D1 (English),0:57:50,375
1299,48653962,riotgames,League of Legends,2013-02-25T19:10:15Z,GGU vs coL - LCS 2013 NA Spring W3D2 (English),1:23:07,344
1300,48653957,riotgames,League of Legends,2013-02-25T19:05:58Z,CLG vs coL - LCS 2013 NA Spring W3D2 (English),1:06:00,461
1301,48653882,riotgames,League of Legends,2013-02-25T19:00:14Z,MRN vs GGU - LCS 2013 NA Spring W3D2 (English),0:57:17,413
1302,38127399,riotgames,League of Legends,2013-02-24T17:07:26Z,LCS 2013 EU Spring W3D2 (English),6:26:34,26080
1303,48640510,riotgames,League of Legends,2013-02-24T09:30:15Z,CW vs FNC - LCS 2013 EU Spring W3D1 (English),0:57:10,2259
1304,38127398,riotgames,League of Legends,2013-02-23T17:01:29Z,LCS 2013 EU Spring W3D1 (English),5:56:39,37732
1305,38127394,riotgames,League of Legends,2013-02-23T00:34:40Z,LCS 2013 NA Spring W3D2 (English),5:28:44,30188
1306,38127412,riotgames,League of Legends,2013-02-21T20:33:06Z,LCS 2013 NASpring W3D1 (English),5:28:57,63855
1307,48602633,riotgames,League of Legends,2013-02-19T21:35:04Z,GIA vs CW - LCS 2013 EU Spring W2D2 (English),1:21:19,1595
1308,48602214,riotgames,League of Legends,2013-02-19T21:33:20Z,GMB vs CW - LCS 2013 EU Spring W2D2 (English),1:17:26,1166
1309,48602461,riotgames,League of Legends,2013-02-19T21:32:14Z,SK vs DB - LCS 2013 EU Spring W2D2 (English),1:17:13,1061
1310,48602180,riotgames,League of Legends,2013-02-19T21:30:40Z,EG vs GIA - LCS 2013 EU Spring W2D2 (English),1:06:17,981
1311,48602703,riotgames,League of Legends,2013-02-19T21:27:36Z,EG vs SK - LCS 2013 EU Spring W2D1,1:18:51,1156
1312,48601921,riotgames,League of Legends,2013-02-19T21:26:26Z,aAa vs GMB - LCS 2013 EU Spring W2D1,1:20:50,789
1313,48602007,riotgames,League of Legends,2013-02-19T21:25:13Z,CW vs SK - LCS 2013 EU Spring W2D1,1:30:01,538
1314,48601955,riotgames,League of Legends,2013-02-19T21:24:01Z,EG vs DB - LCS 2013 EU Spring W2D1,0:54:17,942
1315,38127444,riotgames,League of Legends,2013-02-17T16:56:52Z,LCS 2013 EU Spring W2D2 (English),5:48:35,42222
1316,38127439,riotgames,League of Legends,2013-02-16T17:00:07Z,LCS 2013 EU Spring W2D1 (English),5:58:02,93867
1317,48570740,riotgames,League of Legends,2013-02-16T06:08:04Z,GGU vs VUL - LCS 2013 NA Spring W2D2 (English),1:12:34,2714
1318,48570816,riotgames,League of Legends,2013-02-16T06:07:12Z,TSM vs MRN - LCS 2013 NA Spring W2D2 (English),0:56:42,4349
1319,48570711,riotgames,League of Legends,2013-02-16T06:05:35Z,DIG vs GGU - LCS 2013 NA Spring W2D2 (English),1:14:51,1708
1320,48570766,riotgames,League of Legends,2013-02-16T06:04:32Z,CRS vs VUL - LCS 2013 NA Spring W2D2 (English),0:55:10,2844
1321,38127434,riotgames,League of Legends,2013-02-16T00:37:43Z,LCS 2013 NA Spring W2D2 (English),5:37:52,47542
1322,48563391,riotgames,League of Legends,2013-02-15T02:03:05Z,DIG vs TSM - LCS 2013 NA Spring W2D1 (English),0:48:18,5172
1323,48563259,riotgames,League of Legends,2013-02-15T02:00:33Z,coL vs CRS - LCS 2013 NA Spring W2D1 (English),1:07:27,2573
1324,48563382,riotgames,League of Legends,2013-02-15T01:56:12Z,VUL vs TSM - LCS 2013 NA Spring W2D1 (English),1:08:34,2138
1325,48563136,riotgames,League of Legends,2013-02-15T01:54:08Z,DIG vs MRN LCS 2013 NA Spring W2D1 (English),0:47:53,1514
1326,38127427,riotgames,League of Legends,2013-02-15T00:49:09Z,LCS 2013 NA Spring W2D1 - Part2 (English),0:57:39,24544
1327,38127526,riotgames,League of Legends,2013-02-14T20:37:54Z,LCS 2013 NA Spring W2D1 Part 1(English),4:10:44,46628
1328,48549452,riotgames,League of Legends,2013-02-12T22:52:27Z,Giants vs Gambit - LCS 2013 EU Spring W1D2 (English,0:58:44,1573
1329,48549532,riotgames,League of Legends,2013-02-12T22:49:04Z,Fnatic vs Giants - LCS 2013 EU Spring W1D2 (English,0:59:31,1638
1330,38127456,riotgames,League of Legends,2013-02-10T21:42:03Z,LCS 2013 EU Spring W1D2 (English) ,0:47:53,20803
1331,38127484,riotgames,League of Legends,2013-02-10T19:10:09Z,LCS 2013 EU Spring W1D2 (English) ,2:29:43,27637
1332,38127533,riotgames,League of Legends,2013-02-10T16:57:30Z,LCS 2013 EU Spring W1D2 (English) ,2:12:50,27534
1333,48529902,riotgames,League of Legends,2013-02-10T07:53:01Z,Vulcun vs Dignitas - LCS 2013 NA Spring W1D2 (English),1:04:41,2286
1334,48529991,riotgames,League of Legends,2013-02-10T07:52:05Z,GGU vs Curse - LCS 2013 NA Spring W1D2 (English),1:06:10,3508
1335,48530113,riotgames,League of Legends,2013-02-10T07:50:48Z,TSM vs Dignitas - LCS 2013 NA Spring W1D2 (English),1:03:10,4253
1336,48530131,riotgames,League of Legends,2013-02-10T07:49:25Z,Curse vs CLG - LCS 2013 NA Spring W1D2 (English),1:05:44,5919
1337,38127544,riotgames,League of Legends,2013-02-09T22:17:44Z,LCS 2013 EU Spring W1D1 (English) ,1:26:58,19459
1338,38127502,riotgames,League of Legends,2013-02-09T20:37:30Z,LCS 2013 EU Spring W1D1 (English) ,1:38:53,31176
1339,38127697,riotgames,League of Legends,2013-02-09T17:25:21Z,LCS 2013 EU Spring W1D1 (English) ,0:51:32,8674
1340,38127674,riotgames,League of Legends,2013-02-09T00:54:47Z,LCS 2013 NA Spring W1D2 (English) ,5:07:58,213039
1341,40799053,riotgames,League of Legends,2013-02-08T03:41:47Z,TSM vs Vulcun (Part 2) - LCS 2013 NA Spring W1D1 (English),0:49:39,6861
1342,48514958,riotgames,League of Legends,2013-02-08T03:39:50Z,CLG vs GGU - LCS 2013 NA Spring W1D1 (English),1:14:36,4676
1343,48515322,riotgames,League of Legends,2013-02-08T03:38:57Z,Curse vs Dignitas - LCS 2013 NA Spring W1D1 (English),1:15:31,9419
1344,48514881,riotgames,League of Legends,2013-02-08T03:37:54Z,TSM vs CLG - LCS 2013 NA Spring W1D1 (English),1:02:52,101177
1345,38127541,riotgames,League of Legends,2013-02-08T01:23:59Z,LCS 2013 NA Spring W1D1 (English) ,1:06:40,53082
1346,38127601,riotgames,League of Legends,2013-02-07T20:53:56Z,LCS 2013 NA Spring W1D1 (English) ,4:29:57,80923
1347,38127667,riotgames,League of Legends,2013-01-27T12:05:14Z,Season 3 LCS European Qualifier,6:30:57,36904
