,vid,name,game,date created,title,duration of broadcast,views
176,242939037,overwatchleague,Overwatch,2018-03-26T00:42:14Z,Full Match | Stage 2 Final | Philadelphia Fusion vs. New York Excelsior,2:06:55,47984
177,242896643,overwatchleague,Overwatch,2018-03-25T22:24:25Z,Full Match | Stage 2 Semi-Final | Philadelphia Fusion vs. London Spitfire,2:15:08,9517
178,242842751,overwatchleague,Overwatch,2018-03-25T19:45:38Z,Inaugural Season | Stage 2 | Semi-finals and Finals,4:42:32,85534
179,242578876,overwatchleague,Overwatch,2018-03-25T02:31:11Z,Full Match | Boston Uprising vs. Los Angeles Gladiators | Stage 2 Week 5 Day 4,2:20:56,13206
180,242529883,overwatchleague,Overwatch,2018-03-25T00:03:55Z,Full Match | Los Angeles Valiant vs. New York Excelsior | Stage 2 Week 5 Day 4,1:43:30,5064
181,242489667,overwatchleague,Overwatch,2018-03-24T22:07:14Z,Full Match | Dallas Fuel vs. London Spitfire | Stage 2 Week 5 Day 4,1:58:31,7769
182,242432630,overwatchleague,Overwatch,2018-03-24T19:45:18Z,Inaugural Season | Stage 2 Week 5 Day 4,6:31:36,100451
183,242218782,overwatchleague,Overwatch,2018-03-24T05:24:30Z,Full Match | London Spitfire vs. Shanghai Dragons | Stage 2 Week 5 Day 3,1:32:35,8995
184,242191831,overwatchleague,Overwatch,2018-03-24T03:40:48Z,Full Match | Philadelphia Fusion vs. Los Angeles Valiant | Stage 2 Week 5 Day 3,2:17:50,21224
185,242141397,overwatchleague,Overwatch,2018-03-24T01:13:31Z,Full Match | Seoul Dynasty vs. Florida Mayhem | Stage 2 Week 5 Day 3,2:03:19,4517
186,242087573,overwatchleague,Overwatch,2018-03-23T22:45:20Z,Inaugural Season | Stage 2 Week 5 Day 3,6:23:00,99479
187,241845960,overwatchleague,Overwatch,2018-03-23T05:52:12Z,Full Match | San Francisco Shock vs. Boston Uprising | Stage 2 Week 5 Day 2,2:11:31,12676
188,241818765,overwatchleague,Overwatch,2018-03-23T03:39:49Z,Full Match | New York Excelsior vs. Dallas Fuel | Stage 2 Week 5 Day 2,2:16:44,36178
189,241779166,overwatchleague,Overwatch,2018-03-23T01:27:53Z,Full Match | Houston Outlaws vs. Seoul Dynasty | Stage 2 Week 5 Day 2,2:06:43,26745
190,241723283,overwatchleague,Overwatch,2018-03-22T22:45:18Z,Inaugural Season | Stage 2 Week 5 Day 2,7:04:19,117957
191,241478408,overwatchleague,Overwatch,2018-03-22T05:01:19Z,Full Match | Shanghai Dragons vs. Houston Outlaws | Stage 2 Week 5 Day 1,1:28:35,11314
192,241456057,overwatchleague,Overwatch,2018-03-22T03:20:23Z,Full Match | Florida Mayhem vs. San Francisco Shock | Stage 2 Week 5 Day 1,2:10:13,31362
193,241414995,overwatchleague,Overwatch,2018-03-22T01:12:13Z,Full Match | Los Angeles Gladiators vs. Philadelphia Fusion | Stage 2 Week 5 Day 1,1:54:54,6326
194,241351479,overwatchleague,Overwatch,2018-03-21T22:15:19Z,Inaugural Season | Stage 2 Week 5 Day 1,6:31:25,84069
195,239961268,overwatchleague,Overwatch,2018-03-18T01:57:49Z,Full Match | Dallas Fuel vs. Philadelphia Fusion | Stage 2 Week 4 Day 4,1:43:18,24327
196,239933582,overwatchleague,Overwatch,2018-03-18T00:29:08Z,Full Match | San Francisco Shock vs. Houston Outlaws | Stage 2 Week 4 Day 4,1:49:54,24472
197,239897394,overwatchleague,Overwatch,2018-03-17T22:03:58Z,Full Match | Seoul Dynasty vs. London Spitfire | Stage 2 Week 4 Day 4,1:58:49,11365
198,239846048,overwatchleague,Overwatch,2018-03-17T19:45:18Z,Inaugural Season | Stage 2 Week 4 Day 4 ,6:05:28,93829
199,239644667,overwatchleague,Overwatch,2018-03-17T05:39:33Z,Full Match | Los Angeles Valiant vs. Boston Uprising | Stage 2 Week 4 Day 3,2:26:02,11678
200,239603706,overwatchleague,Overwatch,2018-03-17T03:01:14Z,Full Match | London Spitfire vs. San Francisco Shock | Stage 2 Week 4 Day 3,1:42:48,4131
201,239568812,overwatchleague,Overwatch,2018-03-17T01:15:21Z,Full Match | Los Angeles Gladiators vs. Florida Mayhem | Stage 2 Week 4 Day 3,2:07:49,5434
202,239515951,overwatchleague,Overwatch,2018-03-16T22:45:20Z,Inaugural Season | Stage 2 Week 4 Day 3,6:50:17,114055
203,239275259,overwatchleague,Overwatch,2018-03-16T05:17:08Z,Full Match | Houston Outlaws vs. Los Angeles Gladiators | Stage 2 Week 4 Day 2,2:13:56,31668
204,239243169,overwatchleague,Overwatch,2018-03-16T02:53:21Z,Full Match | Florida Mayhem vs. Los Angeles Valiant | Stage 2 Week 4 Day 2,1:53:48,29260
205,239216171,overwatchleague,Overwatch,2018-03-16T01:23:16Z,Full Match | Shanghai Dragons vs. New York Excelsior | Stage 2 Week 4 Day 2,1:40:30,3562
206,239164214,overwatchleague,Overwatch,2018-03-15T22:45:20Z,Inaugural Season | Stage 2 Week 4 Day 2,6:28:45,94711
207,238934376,overwatchleague,Overwatch,2018-03-15T05:14:14Z,Full Match | Philadelphia Fusion vs. Shanghai Dragons | Stage 2 Week 4 Day 1,1:38:47,11020
208,238912791,overwatchleague,Overwatch,2018-03-15T03:25:52Z,Full Match | New York Excelsior vs. Seoul Dynasty | Stage 2 Week 4 Day 1,2:30:21,22019
209,238867357,overwatchleague,Overwatch,2018-03-15T00:51:55Z,Full Match | Boston Uprising vs. Dallas Fuel | Stage 2 Week 4 Day 1,1:45:54,6974
210,238816681,overwatchleague,Overwatch,2018-03-14T22:15:19Z,Inaugural Season | Stage 2 Week 4 Day 1,6:54:37,100790
211,237511507,overwatchleague,Overwatch,2018-03-11T04:06:02Z,Full Match | Florida Mayhem vs. Dallas Fuel | Stage 2 Week 3 Day 4,2:08:19,27653
212,237459277,overwatchleague,Overwatch,2018-03-11T01:13:41Z,Full Match | New York Excelsior vs. San Francisco Shock | Stage 2 Week 3 Day 4,2:00:01,6784
213,237420059,overwatchleague,Overwatch,2018-03-10T23:08:46Z,Full Match | London Spitfire vs. Los Angeles Gladiators | Stage 2 Week 3 Day 4,2:00:37,29283
214,237369318,overwatchleague,Overwatch,2018-03-10T20:45:28Z,Inaugural Season | Stage 2 Week 3 Day 4,6:40:53,125178
215,237157886,overwatchleague,Overwatch,2018-03-10T06:57:11Z,Full Match | Florida Mayhem vs. Houston Outlaws | Stage 2 Week 3 Day 3,2:08:55,12974
216,237127624,overwatchleague,Overwatch,2018-03-10T04:43:31Z,Full Match | New York Excelsior vs. Philadelphia Fusion | Stage 2 Week 3 Day 3,2:18:02,7171
217,237082927,overwatchleague,Overwatch,2018-03-10T02:17:03Z,Full Match | London Spitfire vs. Boston Uprising | Stage 2 Week 3 Day 3,2:14:26,4035
218,237032967,overwatchleague,Overwatch,2018-03-09T23:45:21Z,Inaugural Season | Stage 2 Week 3 Day 3,7:13:17,146347
219,236782096,overwatchleague,Overwatch,2018-03-09T05:59:52Z,Full Match | Boston Uprising vs. Shanghai Dragons | Stage 2 Week 3 Day 2,1:43:18,10135
220,236761168,overwatchleague,Overwatch,2018-03-09T04:18:03Z,Full Match | Houston Outlaws vs. Los Angeles Valiant | Stage 2 Week 3 Day 2,1:58:31,8805
221,236723925,overwatchleague,Overwatch,2018-03-09T02:05:39Z,Full Match | Philadelphia Fusion vs. Seoul Dynasty | Stage 2 Week 3 Day 2,1:59:55,7992
222,236678628,overwatchleague,Overwatch,2018-03-08T23:45:18Z,Inaugural Season | Stage 2 Week 3 Day 2,6:15:00,93479
223,236446711,overwatchleague,Overwatch,2018-03-08T06:38:22Z,Full Match | Los Angeles Valiant vs. Los Angeles Gladiators | Stage 2 Week 3 Day 1,2:14:32,18182
224,236420242,overwatchleague,Overwatch,2018-03-08T04:20:57Z,Full Match | San Francisco Shock vs. Dallas Fuel | Stage 2 Week 3 Day 1,2:08:01,11303
225,236381207,overwatchleague,Overwatch,2018-03-08T02:03:00Z,Full Match | Seoul Dynasty vs. Shanghai Dragons | Stage 2 Week 3 Day 1,1:52:00,4720
226,236325420,overwatchleague,Overwatch,2018-03-07T23:10:19Z,Inaugural Season | Stage 2 Week 3 Day 1,7:22:02,118366
227,234998816,overwatchleague,Overwatch,2018-03-04T02:58:55Z,Full Match | Shanghai Dragons vs. San Francisco Shock | Stage 2 Week 2 Day 4,1:53:30,25052
228,234961052,overwatchleague,Overwatch,2018-03-04T00:58:18Z,Full Match | Houston Outlaws vs. New York Excelsior | Stage 2 Week 2 Day 4,2:05:25,13989
229,234919444,overwatchleague,Overwatch,2018-03-03T22:45:41Z,Full Match | Philadelphia Fusion vs. London Spitfire | Stage 2 Week 2 Day 4,1:35:35,6867
230,234877190,overwatchleague,Overwatch,2018-03-03T20:46:05Z,Inaugural Season | Stage 2 Week 2 Day 4,6:07:32,116259
231,234650972,overwatchleague,Overwatch,2018-03-03T05:49:09Z,Full Match | Dallas Fuel vs. Los Angeles Valiant | Stage 2 Week 2 Day 3,1:52:06,21705
232,234619443,overwatchleague,Overwatch,2018-03-03T03:52:04Z,Full Match | Los Angeles Gladiators vs. Seoul Dynasty | Stage 2 Week 2 Day 3,1:43:48,24462
233,234587038,overwatchleague,Overwatch,2018-03-03T02:11:08Z,Full Match | Boston Uprising vs. Florida Mayhem | Stage 2 Week 2 Day 3,1:55:12,2920
234,234539061,overwatchleague,Overwatch,2018-03-02T23:46:03Z,Inaugural Season | Stage 2 Week 2 Day 3,5:58:47,142710
235,234291730,overwatchleague,Overwatch,2018-03-02T06:21:21Z,Full Match | New York Excelsior vs. Boston Uprising | Stage 2 Week 2 Day 2,1:55:12,15580
236,234272663,overwatchleague,Overwatch,2018-03-02T04:41:53Z,Full Match | Houston Outlaws vs. Philadelphia Fusion | Stage 2 Week 2 Day 2,2:11:13,14001
237,234238863,overwatchleague,Overwatch,2018-03-02T02:34:40Z,Full Match | Florida Mayhem vs. London Spitfire | Stage 2 Week 2 Day 2,1:56:30,3508
238,234187507,overwatchleague,Overwatch,2018-03-01T23:46:02Z,Inaugural Season | Stage 2 Week 2 Day 2,6:30:30,127678
239,233957600,overwatchleague,Overwatch,2018-03-01T06:12:15Z,Full Match | Los Angeles Gladiators vs. Shanghai Dragons | Stage 2 Week 2 Day 1,1:38:05,11712
240,233936171,overwatchleague,Overwatch,2018-03-01T04:23:38Z,Full Match | Los Angeles Valiant vs. San Francisco Shock | Stage 2 Week 2 Day 1,2:04:31,5827
241,233899255,overwatchleague,Overwatch,2018-03-01T02:14:10Z,Full Match | Seoul Dynasty vs. Dallas Fuel | Stage 2 Week 2 Day 1,2:06:01,17470
242,233843506,overwatchleague,Overwatch,2018-02-28T23:14:56Z,Inaugural Season | Stage 2 Week 2 Day 1,6:54:19,130799
243,232572046,overwatchleague,Overwatch,2018-02-25T02:56:34Z,Full Match | Shanghai Dragons vs. Los Angeles Valiant | Stage 2 Week 1 Day 4,1:50:06,31358
244,232537011,overwatchleague,Overwatch,2018-02-25T00:57:09Z,Full Match | Boston Uprising vs. Houston Outlaws | Stage 2 Week 1 Day 4,1:55:00,10902
245,232499981,overwatchleague,Overwatch,2018-02-24T22:54:11Z,Full Match | Philadelphia Fusion vs. Florida Mayhem | Stage 2 Week 1 Day 4,1:49:30,5787
246,232457734,overwatchleague,Overwatch,2018-02-24T20:46:00Z,Inaugural Season | Stage 2 Week 1 Day 4,6:07:35,125560
247,232251464,overwatchleague,Overwatch,2018-02-24T06:16:17Z,Full Match | San Francisco Shock vs. Seoul Dynasty | Stage 2 Week 1 Day 3,1:51:12,18255
248,232224061,overwatchleague,Overwatch,2018-02-24T04:20:34Z,Full Match | Dallas Fuel vs. Los Angeles Gladiators | Stage 2 Week 1 Day 3,2:01:07,43413
249,232184573,overwatchleague,Overwatch,2018-02-24T02:11:42Z,Full Match | London Spitfire vs. New York Excelsior | Stage 2 Week 1 Day 3,2:07:13,25144
250,232137012,overwatchleague,Overwatch,2018-02-23T23:46:06Z,Inaugural Season | Stage 2 Week 1 Day 3,6:32:57,186753
251,231900262,overwatchleague,Overwatch,2018-02-23T06:46:49Z,Full Match | Boston Uprising vs. Philadelphia Fusion | Stage 2 Week 1 Day 2,2:00:37,18748
252,231875860,overwatchleague,Overwatch,2018-02-23T04:39:11Z,Full Match | New York Excelsior vs. Florida Mayhem | Stage 2 Week 1 Day 2,2:07:49,7459
253,231840549,overwatchleague,Overwatch,2018-02-23T02:26:27Z,Full Match | Houston Outlaws vs. London Spitfire | Stage 2 Week 1 Day 2,2:20:14,32401
254,231790201,overwatchleague,Overwatch,2018-02-22T23:45:59Z,Inaugural Season | Stage 2 Week 1 Day 2,7:02:38,167160
255,231561619,overwatchleague,Overwatch,2018-02-22T06:03:20Z,Full Match | Los Angeles Gladiators vs. San Francisco Shock | Stage 2 Week 1 Day 1,2:01:49,21487
256,231533298,overwatchleague,Overwatch,2018-02-22T03:52:43Z,Full Match | Dallas Fuel vs. Shanghai Dragons | Stage 2 Week 1 Day 1,1:48:54,19720
257,231500523,overwatchleague,Overwatch,2018-02-22T01:58:02Z,Full Match | Seoul Dynasty vs. Los Angeles Valiant | Stage 2 Week 1 Day 1,1:53:54,13326
258,231450494,overwatchleague,Overwatch,2018-02-21T23:11:02Z,Inaugural Season | Stage 2 Week 1 Day 1,6:53:23,187781
259,227901806,overwatchleague,Overwatch,2018-02-11T06:26:18Z,Full Match | London Spitfire vs. New York Excelsior | Stage 1 Final,2:26:02,60336
260,227871038,overwatchleague,Overwatch,2018-02-11T04:09:56Z,Full Match | London Spitfire vs. Houston Outlaws | Stage 1 Semi-Final ,1:36:11,10796
261,227841115,overwatchleague,Overwatch,2018-02-11T02:21:47Z,Full Match | Florida Mayhem at Philadelphia Fusion | Stage 1 Week 5 Day 4,2:05:49,3293
262,227797516,overwatchleague,Overwatch,2018-02-10T23:56:09Z,Full Match | Houston Outlaws vs. Boston Uprising | Stage 1 Week 5 Day 4,2:20:08,5978
263,227751021,overwatchleague,Overwatch,2018-02-10T21:25:49Z,Full Match | New York Excelsior vs. London Spitfire | Stage 1 Week 5 Day 4,2:21:26,6641
264,227694031,overwatchleague,Overwatch,2018-02-10T18:46:17Z,Inaugural Season | Stage 1 Week 5 Day 4,11:34:39,255185
265,227532615,overwatchleague,Overwatch,2018-02-10T06:06:55Z,Full Match | Los Angeles Valiant vs. Shanghai Dragons | Stage 1 Week 5 Day 3,1:47:18,7611
266,227504842,overwatchleague,Overwatch,2018-02-10T04:14:58Z,Full Match | Seoul Dynasty vs. San Francisco Shock | Stage 1 Week 5 Day 3,2:11:25,7280
267,227461001,overwatchleague,Overwatch,2018-02-10T01:54:03Z,Full Match | Los Angeles Gladiators vs. Dallas Fuel | Stage 1 Week 5 Day 3 ,1:49:30,11157
268,227419774,overwatchleague,Overwatch,2018-02-09T23:45:43Z,Inaugural Season | Stage 1 Week 5 Day 3,6:24:15,132986
269,227162327,overwatchleague,Overwatch,2018-02-09T04:12:02Z,Full Match | London Spitfire vs. Houston Outlaws | Stage 1 Week 5 Day 2,1:54:48,18604
270,227129215,overwatchleague,Overwatch,2018-02-09T02:11:55Z,Full Match | Florida Mayhem vs. New York Excelsior | Stage 1 Week 5 Day 2,1:57:25,4192
271,227092019,overwatchleague,Overwatch,2018-02-09T00:08:52Z,Full Match | Philadelphia Fusion vs. Boston Uprising | Stage 1 Week 5 Day 2,2:01:25,4222
272,227052007,overwatchleague,Overwatch,2018-02-08T21:45:42Z,Inaugural Season | Stage 1 Week 5 Day 2,6:29:03,95049
273,226866476,overwatchleague,Overwatch,2018-02-08T06:48:27Z,Full Match | Los Angeles Valiant vs. Seoul Dynasty | Stage 1 Week 5 Day 1,2:05:07,17586
274,226844466,overwatchleague,Overwatch,2018-02-08T04:40:40Z,Full Match | San Francisco Shock vs. Los Angeles Gladiators | Stage 1 Week 5 Day 1,1:45:42,4138
275,226813044,overwatchleague,Overwatch,2018-02-08T02:41:16Z,Full Match | Shanghai Dragons vs. Dallas Fuel | Stage 1 Week 5 Day 1,2:37:09,32274
276,226752405,overwatchleague,Overwatch,2018-02-07T23:16:07Z,Inaugural Season | Stage 1 Week 5 Day 1,7:25:39,134477
277,225482394,overwatchleague,Overwatch,2018-02-04T00:56:11Z,Full Match | Boston Uprising vs. Los Angeles Valiant | Stage 1 Week 4 Day 4,1:57:25,22109
278,225444805,overwatchleague,Overwatch,2018-02-03T22:51:53Z,Full Match | Dallas Fuel vs. New York Excelsior | Stage 1 Week 4 Day 4,2:07:31,12090
279,225402452,overwatchleague,Overwatch,2018-02-03T20:43:27Z,Full Match | Shanghai Dragons vs. London Spitfire | Stage 1 Week 4 Day 4,1:36:53,3953
280,225359634,overwatchleague,Overwatch,2018-02-03T18:45:41Z,Inaugural Season | Stage 1 Week 4 Day 4 ,6:11:34,105483
281,225197371,overwatchleague,Overwatch,2018-02-03T05:58:00Z,Full Match | Los Angeles Gladiators vs. Boston Uprising | Stage 1 Week 4 Day 3,1:34:17,8716
282,225173941,overwatchleague,Overwatch,2018-02-03T04:21:30Z,Full Match | Seoul Dynasty vs. Houston Outlaws | Stage 1 Week 4 Day 3,2:16:02,34492
283,225132046,overwatchleague,Overwatch,2018-02-03T02:03:05Z,Full Match | San Francisco Shock vs. Florida Mayhem | Stage 1 Week 4 Day 3,1:56:24,2658
284,225087376,overwatchleague,Overwatch,2018-02-02T23:46:14Z,Inaugural Season | Stage 1 Week 4 Day 3,6:12:28,137541
285,224827706,overwatchleague,Overwatch,2018-02-02T04:16:34Z,Full Match | London Spitfire vs. Seoul Dynasty | Stage 1 Week 4 Day 2,1:49:54,26084
286,224790842,overwatchleague,Overwatch,2018-02-02T02:03:04Z,Full Match | New York Excelsior vs. Shanghai Dragons | Stage 1 Week 4 Day 2,1:50:36,4652
287,224757724,overwatchleague,Overwatch,2018-02-02T00:12:27Z,Full Match | Philadelphia Fusion vs. Dallas Fuel | Stage 1 Week 4 Day 2,2:01:19,8361
288,224715969,overwatchleague,Overwatch,2018-02-01T21:46:11Z,Inaugural Season | Stage 1 Week 4 Day 2,6:11:41,97028
289,224524351,overwatchleague,Overwatch,2018-02-01T06:17:01Z,Full Match | Houston Outlaws vs. San Francisco Shock | Stage 1 Week 4 Day 1,1:57:13,11377
290,224500217,overwatchleague,Overwatch,2018-02-01T04:14:34Z,Full Match | Florida Mayhem vs. Los Angeles Gladiators | Stage 1 Week 4 Day 1,1:53:42,3593
291,224468278,overwatchleague,Overwatch,2018-02-01T02:15:24Z,Full Match | Los Angeles Valiant vs. Philadelphia Fusion | Stage 1 Week 4 Day 1,2:10:43,7080
292,224415436,overwatchleague,Overwatch,2018-01-31T23:16:01Z,Inaugural Season | Stage 1 Week 4 Day 1,6:58:27,60155
293,223105294,overwatchleague,Overwatch,2018-01-28T00:59:22Z,Full Match | Los Angeles Gladiators vs. Houston Outlaws | Stage 1 Week 3 Day 4,1:32:17,30361
294,223074577,overwatchleague,Overwatch,2018-01-27T23:15:03Z,Full Match | Los Angeles Valiant vs. Florida Mayhem | Stage 1 Week 3 Day 4,1:46:42,5173
295,223040775,overwatchleague,Overwatch,2018-01-27T21:29:36Z,Full Match | Dallas Fuel vs. Boston Uprising | Stage 1 Week 3 Day 4,2:20:38,13248
296,222982165,overwatchleague,Overwatch,2018-01-27T18:46:39Z,Inaugural Season | Stage 1 Week 3 Day 4,6:04:16,116963
297,222823258,overwatchleague,Overwatch,2018-01-27T06:46:32Z,Full Match | Dallas Fuel vs. San Francisco Shock | Stage 1 Week 3 Day 3,2:00:19,37396
298,222794534,overwatchleague,Overwatch,2018-01-27T04:39:58Z,Full Match | Shanghai Dragons vs. Philadelphia Fusion | Stage 1 Week 3 Day 3,2:09:43,5400
299,222755631,overwatchleague,Overwatch,2018-01-27T02:31:19Z,Full Match | Seoul Dynasty vs. New York Excelsior | Stage 1 Week 3 Day 3,2:23:32,24127
300,222700656,overwatchleague,Overwatch,2018-01-26T23:45:41Z,Inaugural Season | Stage 1 Week 3 Day 3,6:58:36,209135
301,222434142,overwatchleague,Overwatch,2018-01-26T04:47:30Z,Full Match | Houston Outlaws vs. Florida Mayhem  |  Stage 1 Week 3 Day 2,1:39:05,15090
302,222402962,overwatchleague,Overwatch,2018-01-26T02:50:09Z,Full Match | Philadelphia Fusion vs. New York Excelsior  |  Stage 1 Week 3 Day 2,2:10:43,27987
303,222361035,overwatchleague,Overwatch,2018-01-26T00:34:02Z,Full Match | Boston Uprising vs. London Spitfire  |  Stage 1 Week 3 Day 2,2:29:38,9021
304,222311662,overwatchleague,Overwatch,2018-01-25T21:45:40Z,Inaugural Season | Stage 1 Week 3 Day 2,6:47:43,109008
305,222124942,overwatchleague,Overwatch,2018-01-25T06:39:50Z,Full Match | Los Angeles Gladiators vs. Los Angeles Valiant  |  Stage 1 Week 3 Day 1,2:31:15,35036
306,222094940,overwatchleague,Overwatch,2018-01-25T04:03:56Z,Full Match | Shanghai Dragons vs. Seoul Dynasty  |  Stage 1 Week 3 Day 1,2:03:19,9518
307,222059626,overwatchleague,Overwatch,2018-01-25T01:58:10Z,Full Match | San Francisco Shock vs. London Spitfire  |  Stage 1 Week 3 Day 1,1:54:18,5410
308,222010471,overwatchleague,Overwatch,2018-01-24T23:15:38Z,Inaugural Season | Stage 1 Week 3 Day 1,7:23:39,90160
309,220729802,overwatchleague,Overwatch,2018-01-21T02:22:03Z,Full Match | Boston Uprising vs. San Francisco Shock  |  Stage 1 Week 2 Day 4,2:17:02,25593
310,220724756,overwatchleague,Overwatch,2018-01-21T02:05:42Z,Full Match | Los Angeles Gladiators vs. New York Excelsior  |  Stage 1 Week 2 Day 4,1:47:18,7952
311,220719833,overwatchleague,Overwatch,2018-01-21T01:49:55Z,Full Match | Los Angeles Valiant vs. London Spitfire  |  Stage 1 Week 2 Day 4,2:14:38,22056
312,220580845,overwatchleague,Overwatch,2018-01-20T18:45:40Z,Inaugural Season | Stage 1 Week 2 Day 4,6:42:56,165317
313,220426327,overwatchleague,Overwatch,2018-01-20T06:46:22Z,Full Match | London Spitfire vs. Dallas Fuel  |  Stage 1 Week 2 Day 3,2:00:13,23550
314,220422445,overwatchleague,Overwatch,2018-01-20T06:26:13Z,Full Match | Shanghai Dragons vs. Florida Mayhem |  Stage 1 Week 2 Day 3,1:46:06,3761
315,220419464,overwatchleague,Overwatch,2018-01-20T06:11:24Z,Full Match | Seoul Dynasty vs. Boston Uprising  |  Stage 1 Week 2 Day 3,1:55:18,7434
316,220307753,overwatchleague,Overwatch,2018-01-19T23:45:35Z,Inaugural Season | Stage 1 Week 2 Day 3,6:05:25,188529
317,220071474,overwatchleague,Overwatch,2018-01-19T06:09:32Z,Full Match | New York Excelsior vs. Los Angeles Valiant   | Stage 1 Week 2 Day 2,2:30:21,19135
318,220071034,overwatchleague,Overwatch,2018-01-19T06:06:41Z,Full Match | Philadelphia Fusion vs. Los Angeles Gladiators  | Stage 1 Week 2 Day 2,2:18:50,23939
319,220059621,overwatchleague,Overwatch,2018-01-19T05:06:25Z,Full Match | Dallas Fuel vs. Houston Outlaws | Stage 1 Week 2 Day 2,1:26:59,10707
320,219935235,overwatchleague,Overwatch,2018-01-18T21:45:44Z,Inaugural Season | Stage 1 Week 2 Day 2,6:40:15,155485
321,219741319,overwatchleague,Overwatch,2018-01-18T06:20:22Z,Full Match | Houston Outlaws vs. Shanghai Dragons | Stage 1 Week 2 Day 1,1:34:47,15519
322,219713841,overwatchleague,Overwatch,2018-01-18T04:04:38Z,Full Match | Florida Mayhem vs. Seoul Dynasty | Stage 1 Week 2 Day 1,1:56:30,12256
323,219693564,overwatchleague,Overwatch,2018-01-18T02:47:43Z,Full Match | San Francisco Shock vs. Philadelphia Fusion | Stage 1 Week 2 Day 1,1:57:07,7438
324,219630825,overwatchleague,Overwatch,2018-01-17T23:15:38Z,Inaugural Season | Stage 1 Week 2 Day 1,6:24:56,180883
325,218347146,overwatchleague,Overwatch,2018-01-14T00:58:23Z,Full Match | Seoul Dynasty vs. Los Angeles Gladiators | Stage 1 Week 1 Day 4,2:01:31,41100
326,218315065,overwatchleague,Overwatch,2018-01-13T23:02:23Z,Full Match | New York Excelsior vs. Houston Outlaws | Stage 1 Week 1 Day 4,1:48:12,15042
327,218282245,overwatchleague,Overwatch,2018-01-13T21:15:05Z,Full Match | London Spitfire vs Philadelphia Fusion | Stage 1 Week 1 Day 4,1:51:18,9688
328,218230957,overwatchleague,Overwatch,2018-01-13T18:45:38Z, Inaugural Season | Stage 1 Week 1 | Day 4,6:04:53,292812
329,218079394,overwatchleague,Overwatch,2018-01-13T06:15:52Z,Full Match | San Francisco Shock vs. Shanghai Dragons | Stage 1 Week 1 Day 3,1:39:29,14182
330,218074919,overwatchleague,Overwatch,2018-01-13T05:53:44Z,Full Match | Florida Mayhem vs. Boston Uprising | Stage 1 Week 1 Day 3,1:37:29,6749
331,218024580,overwatchleague,Overwatch,2018-01-13T02:35:57Z,Full Match | Los Angeles Valiant vs. Dallas Fuel | Stage 1 Week 1 Day 3,2:15:08,20013
332,217974375,overwatchleague,Overwatch,2018-01-12T23:45:36Z, Inaugural Season | Stage 1 Week 1 | Day 3,6:14:00,404547
333,217742704,overwatchleague,Overwatch,2018-01-12T05:11:17Z,Full Match | Boston Uprising vs. New York Excelsior | Stage 1 Week 1 Day 2,1:44:12,23955
334,217742504,overwatchleague,Overwatch,2018-01-12T05:10:19Z,Full Match | Philadelphia Fusion vs. Houston Outlaws | Stage 1 Week 1 Day 2,2:02:43,19918
335,217742268,overwatchleague,Overwatch,2018-01-12T05:09:08Z,Full Match | London Spitfire vs. Florida Mayhem | Stage 1 Week 1 Day 2,1:37:05,11265
336,217627273,overwatchleague,Overwatch,2018-01-11T21:45:36Z,Inaugural Season | Stage 1 Week 1 | Day 2 ,5:55:12,361336
337,217448418,overwatchleague,Overwatch,2018-01-11T05:57:28Z,Full Match | Dallas Fuel vs. Seoul Dynasty | Stage 1 Week 1 Day 1,2:05:37,103316
338,217434337,overwatchleague,Overwatch,2018-01-11T04:39:08Z,Full Match | Shanghai Dragons vs. Los Angeles Gladiators | Stage 1 Week 1 Day 1,1:24:17,10792
339,217429641,overwatchleague,Overwatch,2018-01-11T04:15:47Z,Full Match | San Francisco Shock vs. Los Angeles Valiant | Stage 1 Week 1 Day 1,1:51:42,10701
340,217359661,overwatchleague,Overwatch,2018-01-10T23:45:41Z,Inaugural Season | Stage 1 Week 1 | Day 1 ,6:05:15,841118
341,217051501,overwatchleague,Overwatch,2018-01-09T22:56:12Z,The Overwatch League Preview Show,2:50:51,18361
